ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,frame.time_relative,frame.time_delta,label
3232235778,3232235777,62.0,0.0,128.0,17.0,65.846827,0.000695,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,65.8688,0.021973,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,128.0,17.0,65.869243,0.000443,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,65.888422,0.019179,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,128.0,17.0,65.888888,0.000466,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,65.907315,0.018427,DHCP_Spoofing
3232235778,3232235777,62.0,0.0,128.0,17.0,65.907747,0.000432,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,65.927276,0.019529,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,66.059126,0.13185,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,66.776314,0.717188,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,66.783877,0.007563,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,68.313696,1.529819,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,70.456133,2.142437,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,72.589572,2.133439,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,74.696695,2.107123,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,76.799298,2.102603,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,78.949925,2.150627,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,81.048839,2.098914,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,83.181961,2.133122,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,86.572249,3.390288,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,88.693983,2.121734,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,90.790956,2.096973,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,92.934887,2.143931,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,95.062782,2.127895,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,97.163011,2.100229,DHCP_Spoofing
3232235778,3232235777,336.0,0.0,128.0,17.0,99.159805,1.996794,DHCP_Spoofing
3232235777,3232235778,328.0,0.0,255.0,17.0,99.177595,0.01779,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.20444,0.026845,DHCP_Spoofing
3232235778,3758096406,40.0,0.0,1.0,2.0,99.207495,0.003055,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.221412,0.013917,DHCP_Spoofing
3232235778,3758096406,40.0,0.0,1.0,2.0,99.226059,0.004647,DHCP_Spoofing
3232235778,3758096635,63.0,0.0,1.0,17.0,99.232116,0.006057,DHCP_Spoofing
3232235778,3758096635,101.0,0.0,1.0,17.0,99.234152,0.002036,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.236037,0.001885,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.23747,0.001433,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.239209,0.001739,DHCP_Spoofing
3232235778,3758096636,57.0,0.0,1.0,17.0,99.295731,0.056522,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,99.332042,0.036311,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.360408,0.028366,DHCP_Spoofing
3232235778,3758096406,40.0,0.0,1.0,2.0,99.361211,0.000803,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.364037,0.002826,DHCP_Spoofing
3232235778,3758096406,40.0,0.0,1.0,2.0,99.364619,0.000582,DHCP_Spoofing
3232235778,3758096635,63.0,0.0,1.0,17.0,99.368562,0.003943,DHCP_Spoofing
3232235778,3758096635,101.0,0.0,1.0,17.0,99.371204,0.002642,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.372084,0.00088,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.373515,0.001431,DHCP_Spoofing
3232235778,3758096406,40.0,0.0,1.0,2.0,99.412321,0.038806,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.412344,2.3e-05,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.613164,0.20082,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.705405,0.092241,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,99.714126,0.008721,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,101.782884,2.068758,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,102.335526,0.552642,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,103.897953,1.562427,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,103.918354,0.020401,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,103.95908,0.040726,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,105.351086,1.392006,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,106.12139,0.770304,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,108.259287,2.137897,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,108.367419,0.108132,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,110.393632,2.026213,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,111.388848,0.995216,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,112.534414,1.145566,DHCP_Spoofing
3232235778,4026531834,165.0,0.0,4.0,17.0,114.397739,1.863325,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,114.669434,0.271695,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,116.831535,2.162101,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,118.985618,2.154083,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,121.163406,2.177788,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,123.282154,2.118748,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,124.749717,1.467563,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,125.38081,0.631093,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,127.499111,2.118301,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,129.629991,2.13088,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,131.288901,1.65891,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,131.297071,0.00817,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,131.82659,0.529519,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,133.935661,2.109071,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,136.079475,2.143814,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,138.229642,2.150167,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,140.418226,2.188584,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,142.617942,2.199716,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,144.780907,2.162965,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,146.937717,2.15681,DHCP_Spoofing
3232235778,3232235777,328.0,0.0,128.0,17.0,147.814766,0.877049,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,147.944957,0.130191,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,147.949336,0.004379,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.017252,0.067916,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.029869,0.012617,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.173522,0.143653,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.183299,0.009777,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.186311,0.003012,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.213862,0.027551,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.216275,0.002413,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.337435,0.12116,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.342933,0.005498,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.348161,0.005228,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.381409,0.033248,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.385224,0.003815,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,148.398787,0.013563,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,149.347545,0.948758,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,151.588986,2.241441,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,153.699073,2.110087,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,153.954012,0.254939,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,153.960897,0.006885,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,154.396876,0.435979,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,154.396909,3.3e-05,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,155.396784,0.999875,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,155.890782,0.493998,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,156.396684,0.505902,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.396551,0.999867,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.431272,0.034721,DHCP_Spoofing
2852031173,3758096406,40.0,0.0,1.0,2.0,157.434212,0.00294,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.453337,0.019125,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.454146,0.000809,DHCP_Spoofing
2852031173,3758096406,40.0,0.0,1.0,2.0,157.455625,0.001479,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.457678,0.002053,DHCP_Spoofing
2852031173,3758096406,40.0,0.0,1.0,2.0,157.459761,0.002083,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,157.482358,0.022597,DHCP_Spoofing
2852031173,3758096406,40.0,0.0,1.0,2.0,157.514786,0.032428,DHCP_Spoofing
2852031173,3758096635,63.0,0.0,1.0,17.0,157.51656,0.001774,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.518694,0.002134,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.5236,0.004906,DHCP_Spoofing
2852031173,3758096636,57.0,0.0,1.0,17.0,157.524589,0.000989,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,157.528382,0.003793,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,157.532064,0.003682,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.605954,0.07389,DHCP_Spoofing
2852031173,3758096635,101.0,0.0,1.0,17.0,157.607651,0.001697,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.623548,0.015897,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.625444,0.001896,DHCP_Spoofing
2852031173,3758096406,40.0,0.0,1.0,2.0,157.627751,0.002307,DHCP_Spoofing
2852031173,3758096406,56.0,0.0,1.0,2.0,157.897381,0.26963,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,157.897415,3.4e-05,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,158.226912,0.329497,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,158.271869,0.044957,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,158.301497,0.029628,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,158.303252,0.001755,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,158.303272,2e-05,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.021829,0.718557,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.069254,0.047425,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.06965,0.000396,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.802877,0.733227,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.881256,0.078379,DHCP_Spoofing
2852031173,2852061183,96.0,0.0,128.0,17.0,159.881298,4.2e-05,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,160.514205,0.632907,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,160.740715,0.22651,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,160.772622,0.031907,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,161.225334,0.452712,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,162.620955,1.395621,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,163.611005,0.99005,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,163.620118,0.009113,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,163.788381,0.168263,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,163.818514,0.030133,DHCP_Spoofing
2852031173,4026531834,165.0,0.0,4.0,17.0,164.22574,0.407226,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,164.835315,0.609575,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,166.972624,2.137309,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,169.101394,2.12877,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,171.195695,2.094301,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,173.307235,2.11154,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,175.430004,2.122769,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,177.525569,2.095565,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,179.10359,1.578021,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,179.640134,0.536544,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,181.778062,2.137928,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,183.899652,2.12159,DHCP_Spoofing
0,4294967295,328.0,0.0,128.0,17.0,185.715976,1.816324,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,185.730235,0.014259,DHCP_Spoofing
3232235779,4294967295,568.0,0.0,64.0,17.0,185.733929,0.003694,DHCP_Spoofing
0,4294967295,348.0,0.0,128.0,17.0,185.751018,0.017089,DHCP_Spoofing
3232235779,4294967295,568.0,0.0,64.0,17.0,185.770386,0.019368,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,185.897393,0.127007,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,185.941796,0.044403,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,185.958027,0.016231,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,185.968609,0.010582,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,185.969958,0.001349,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,185.993692,0.023734,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.052582,0.05889,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.056398,0.003816,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.057702,0.001304,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.058487,0.000785,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,186.061225,0.002738,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,186.064526,0.003301,DHCP_Spoofing
2896691456,3758096635,63.0,0.0,1.0,17.0,186.107978,0.043452,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.10913,0.001152,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.112452,0.003322,DHCP_Spoofing
2896691456,3758096636,57.0,0.0,1.0,17.0,186.113648,0.001196,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.173833,0.060185,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.188197,0.014364,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.198628,0.010431,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.201825,0.003197,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.204712,0.002887,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.205187,0.000475,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.217842,0.012655,DHCP_Spoofing
2896691456,3758096635,101.0,0.0,1.0,17.0,186.219232,0.00139,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.227025,0.007793,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.284865,0.05784,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.320474,0.035609,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.322201,0.001727,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.339004,0.016803,DHCP_Spoofing
2896691456,3758096406,40.0,0.0,1.0,2.0,186.340171,0.001167,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,186.344622,0.004451,DHCP_Spoofing
2896691456,3758096635,63.0,0.0,1.0,17.0,186.36681,0.022188,DHCP_Spoofing
2896691456,3758096635,101.0,0.0,1.0,17.0,186.369932,0.003122,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.370528,0.000596,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.371538,0.00101,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.374377,0.002839,DHCP_Spoofing
2896691456,3758096636,57.0,0.0,1.0,17.0,186.375133,0.000756,DHCP_Spoofing
2896691456,3758096406,56.0,0.0,1.0,2.0,186.39727,0.022137,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.397779,0.000509,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.594309,0.19653,DHCP_Spoofing
2896691456,67372036,69.0,0.0,128.0,17.0,186.624947,0.030638,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,186.628496,0.003549,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,186.691622,0.063126,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,186.742092,0.05047,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,186.773435,0.031343,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,186.850351,0.076916,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,186.852174,0.001823,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,186.914448,0.062274,DHCP_Spoofing
3232235777,3232235778,56.0,0.0,255.0,1.0,187.227596,0.313148,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,187.494573,0.266977,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,187.615627,0.121054,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,187.621284,0.005657,DHCP_Spoofing
2896691456,67372036,69.0,0.0,128.0,17.0,187.678132,0.056848,DHCP_Spoofing
3232235777,3232235778,328.0,0.0,255.0,17.0,187.729941,0.051809,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,187.801631,0.07169,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,187.897191,0.09556,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,188.256343,0.359152,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,188.366985,0.110642,DHCP_Spoofing
2896691456,2896691711,96.0,0.0,128.0,17.0,188.367382,0.000397,DHCP_Spoofing
2896691456,67372036,69.0,0.0,128.0,17.0,188.678931,0.311549,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,188.819366,0.140435,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,188.896862,0.077496,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,189.04556,0.148698,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,189.183566,0.138006,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,189.362651,0.179085,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,189.746511,0.38386,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,189.82843,0.081919,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,190.22079,0.39236,DHCP_Spoofing
2896691456,67372036,69.0,0.0,128.0,17.0,190.693738,0.472948,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,190.834189,0.140451,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,191.240931,0.406742,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,191.331916,0.090985,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,191.429066,0.09715,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,191.444411,0.015345,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,192.395048,0.950637,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,193.241283,0.846235,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,193.492969,0.251686,DHCP_Spoofing
2896691456,67372036,69.0,0.0,128.0,17.0,194.693764,1.200795,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,194.834572,0.140808,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,195.413778,0.579206,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,195.652873,0.239095,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,196.082225,0.429352,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,196.090506,0.008281,DHCP_Spoofing
2896691456,2896691711,229.0,0.0,128.0,17.0,196.178892,0.088386,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,197.256109,1.077217,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,197.872447,0.616338,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,198.41298,0.540533,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,198.695611,0.282631,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,198.710931,0.01532,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,198.71145,0.000519,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,198.850683,0.139233,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,199.694074,0.843391,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,199.850089,0.156015,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,199.856165,0.006076,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,200.060902,0.204737,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,200.709474,0.648572,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,200.865586,0.156112,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,200.866065,0.000479,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,201.25832,0.392255,DHCP_Spoofing
2896691456,4026531834,165.0,0.0,4.0,17.0,201.428517,0.170197,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,201.865678,0.437161,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,202.211628,0.34595,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,202.271687,0.060059,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,202.725416,0.453729,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,202.866126,0.14071,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,203.287605,0.421479,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,203.881442,0.593837,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,204.35579,0.474348,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,205.30297,0.94718,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,206.464442,1.161472,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,206.740668,0.276226,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,206.881371,0.140703,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,207.896875,1.015504,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,208.590818,0.693943,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,209.305522,0.714704,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,210.709697,1.404175,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,210.742639,0.032942,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,210.753439,0.0108,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,210.883882,0.130443,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,211.881869,0.997987,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,212.862989,0.98112,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,212.896776,0.033787,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,213.313721,0.416945,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,214.39668,1.082959,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,214.938576,0.541896,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,215.119168,0.180592,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,215.412305,0.293137,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,217.253802,1.841497,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,217.412485,0.158683,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,218.943692,1.531207,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,219.386833,0.443141,DHCP_Spoofing
2896691456,67372036,70.0,0.0,128.0,17.0,221.412939,2.026106,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,221.431037,0.018098,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,221.528857,0.09782,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,222.44418,0.915323,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,223.44881,1.00463,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,223.654353,0.205543,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,225.463835,1.809482,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,225.898079,0.434244,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,227.881821,1.983742,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,227.889013,0.007192,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,228.205867,0.316854,DHCP_Spoofing
2896691456,67372036,62.0,0.0,128.0,17.0,229.47482,1.268953,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,230.328006,0.853186,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,232.450327,2.122321,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,233.475958,1.025631,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,233.496698,0.02074,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,234.601029,1.104331,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,234.900966,0.299937,DHCP_Spoofing
0,0,0.0,0.0,0.0,0.0,236.692049,1.791083,DHCP_Spoofing
