ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"90.53.253.37","70.97.12.10","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.590455000","0.001399000",,
"51.217.48.6","207.123.98.127","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.591945000","0.001490000",,
"235.219.161.23","205.121.81.16","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.593075000","0.001130000",,
"110.66.129.10","86.40.191.109","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.593467000","0.000392000",,
"41.38.157.102","123.133.183.91","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.599863000","0.006396000",,
"90.162.197.72","171.64.10.93","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.600358000","0.000495000",,
"82.69.100.66","183.88.215.64","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.602273000","0.001915000",,
"227.229.244.33","170.18.195.76","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.602962000","0.000689000",,
"117.168.111.48","53.245.57.117","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.610718000","0.007756000",,
"180.181.168.114","99.174.43.71","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.613068000","0.002350000",,
"96.8.225.37","10.151.58.107","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.613361000","0.000293000",,
"45.151.57.2","58.1.183.119","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.613895000","0.000534000",,
"185.25.239.77","244.45.12.74","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.614366000","0.000471000",,
"148.89.209.29","81.74.68.53","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.619875000","0.005509000",,
"131.74.105.68","148.238.242.7","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.620418000","0.000543000",,
"20.47.6.67","4.6.242.84","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.620891000","0.000473000",,
"151.129.203.67","238.9.230.119","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.626662000","0.005771000",,
"165.193.154.107","167.141.251.62","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.634260000","0.007598000",,
"128.237.90.63","24.26.187.70","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.640400000","0.006140000",,
"157.253.136.54","160.232.229.34","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.647927000","0.007527000",,
"178.182.118.32","251.136.179.40","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.648475000","0.000548000",,
"30.137.187.48","36.24.209.84","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.649490000","0.001015000",,
"97.21.6.49","237.161.29.117","20","0","0",,,,"64","6",,,,,,,,,,,,,"0.650991000","0.001501000",,
