ip.src,ip.dst,ip.len,ip.flags.df,ip.ttl,ip.proto,udp.port,frame.time_relative,frame.time_delta,label
3232235777,3232235779,56,0,255,1,55553,15.126518,0.033462,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,59609,15.213954,0.087436,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,59609,15.234395,0.020441,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,59609,15.252106,0.017711,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,59609,15.269614,0.017508,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,59609,15.292375,0.022761,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,59609,15.311427,0.019052,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,59609,15.315642,0.004215,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,59609,15.347726,0.032084,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,59609,15.362404,0.014678,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,59609,15.382037,0.019633,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,63244,15.397165,0.015128,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,63244,15.417677,0.020512,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,63244,15.428307,0.01063,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,63244,15.443342,0.015035,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,63244,15.456699,0.013357,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,63244,15.480582,0.023883,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,63244,15.501337,0.020755,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,63244,15.532092,0.030755,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,63244,15.537245,0.005153,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,63244,15.55611,0.018865,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52646,15.592938,0.036828,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52646,15.609176,0.016238,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52646,15.610486,0.00131,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52646,15.631013,0.020527,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52646,15.647441,0.016428,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52646,15.670405,0.022964,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52646,15.677172,0.006767,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52646,15.712374,0.035202,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52646,15.743329,0.030955,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52646,15.764003,0.020674,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52566,15.814796,0.050793,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52566,15.829809,0.015013,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52566,15.831388,0.001579,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52566,15.854679,0.023291,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52566,15.862513,0.007834,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52566,15.882156,0.019643,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52566,15.892298,0.010142,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52566,15.917213,0.024915,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,52566,15.947298,0.030085,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,52566,15.965244,0.017946,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53952,16.024504,0.05926,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53952,16.039578,0.015074,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53952,16.058851,0.019273,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53952,16.078992,0.020141,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53952,16.095338,0.016346,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53952,16.111505,0.016167,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53952,16.112974,0.001469,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53952,16.127775,0.014801,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,53952,16.147187,0.019412,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53952,16.167524,0.020337,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,57800,16.197784,0.03026,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,57800,16.222508,0.024724,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,57800,16.222813,0.000305,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,57800,16.247488,0.024675,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,57800,16.249136,0.001648,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,57800,16.269366,0.02023,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,57800,16.269766,0.0004,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,57800,16.288569,0.018803,Abnormal_Traffic
3232235779,3232235777,77,0,128,17,57800,16.290899,0.00233,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,57800,16.299874,0.008975,Abnormal_Traffic
0,0,0,0,0,0,0,16.333993,0.034119,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,60270,16.377278,0.043285,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,60270,16.390917,0.013639,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,60270,16.391346,0.000429,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,60270,16.411296,0.01995,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,60270,16.411721,0.000425,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,60270,16.433345,0.021624,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,60270,16.434153,0.000808,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,60270,16.45275,0.018597,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,60270,16.453347,0.000597,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,60270,16.469648,0.016301,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,51958,16.471954,0.002306,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,51958,16.493202,0.021248,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,51958,16.49379,0.000588,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,51958,16.504806,0.011016,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,51958,16.505425,0.000619,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,51958,16.52233,0.016905,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,51958,16.522754,0.000424,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,51958,16.533876,0.011122,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,51958,16.534253,0.000377,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,51958,16.560645,0.026392,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,58220,16.568903,0.008258,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,58220,16.584478,0.015575,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,58220,16.584961,0.000483,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,58220,16.604603,0.019642,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,58220,16.604989,0.000386,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,58220,16.624743,0.019754,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,58220,16.625197,0.000454,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,58220,16.645684,0.020487,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,58220,16.646963,0.001279,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,58220,16.671206,0.024243,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,53082,16.676561,0.005355,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53082,16.696639,0.020078,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,53082,16.697414,0.000775,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53082,16.717567,0.020153,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,53082,16.717923,0.000356,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53082,16.742226,0.024303,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,53082,16.742622,0.000396,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53082,16.753661,0.011039,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,53082,16.754065,0.000404,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,53082,16.765415,0.01135,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54129,16.771689,0.006274,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54129,16.790041,0.018352,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54129,16.790427,0.000386,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54129,16.808005,0.017578,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54129,16.808412,0.000407,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54129,16.828298,0.019886,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54129,16.828744,0.000446,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54129,16.845492,0.016748,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54129,16.84592,0.000428,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54129,16.858735,0.012815,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54954,16.862216,0.003481,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54954,16.880909,0.018693,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54954,16.881578,0.000669,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54954,16.897191,0.015613,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54954,16.897702,0.000511,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54954,16.910914,0.013212,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54954,16.911385,0.000471,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54954,16.927167,0.015782,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,54954,16.927604,0.000437,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,54954,16.949901,0.022297,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,50132,16.967874,0.017973,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,50132,16.981303,0.013429,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,50132,16.983996,0.002693,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,50132,17.008365,0.024369,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,50132,17.010993,0.002628,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,50132,17.03204,0.021047,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,50132,17.032454,0.000414,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,50132,17.057802,0.025348,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,50132,17.058716,0.000914,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,50132,17.080791,0.022075,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56820,17.083396,0.002605,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56820,17.096037,0.012641,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56820,17.096502,0.000465,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56820,17.112337,0.015835,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56820,17.11359,0.001253,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56820,17.126386,0.012796,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56820,17.126834,0.000448,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56820,17.142881,0.016047,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56820,17.14334,0.000459,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56820,17.157673,0.014333,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,49226,17.41144,0.253767,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,49226,17.424294,0.012854,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,49226,17.424578,0.000284,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,49226,17.4435,0.018922,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,49226,17.44418,0.00068,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,49226,17.455135,0.010955,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,49226,17.455541,0.000406,Abnormal_Traffic
0,0,0,0,0,0,0,17.472838,0.017297,Abnormal_Traffic
0,0,0,0,0,0,0,17.473853,0.001015,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,49226,17.487956,0.014103,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,49226,17.497975,0.010019,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.498059,8.40E-05,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.500207,0.002148,Abnormal_Traffic
0,0,0,0,0,0,0,17.50329,0.003083,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,49226,17.517624,0.014334,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,55097,17.520792,0.003168,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.521277,0.000485,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.523085,0.001808,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,55097,17.534296,0.011211,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,55097,17.534713,0.000417,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.53691,0.002197,Abnormal_Traffic
0,0,0,0,0,0,0,17.537845,0.000935,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.538735,0.00089,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,55097,17.552959,0.014224,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,55097,17.553358,0.000399,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.554918,0.00156,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.555183,0.000265,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.557484,0.002301,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.55777,0.000286,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.568473,0.010703,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.568845,0.000372,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.570549,0.001704,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.570806,0.000257,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,55097,17.580307,0.009501,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,55097,17.580782,0.000475,Abnormal_Traffic
0,0,0,0,0,0,0,17.586099,0.005317,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.595062,0.008963,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.59543,0.000368,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.596846,0.001416,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.597246,0.0004,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.613708,0.016462,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.614326,0.000618,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.615294,0.000968,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.615733,0.000439,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,55097,17.62518,0.009447,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,55097,17.62561,0.00043,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.628514,0.002904,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.628932,0.000418,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.629626,0.000694,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.629905,0.000279,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.641094,0.011189,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.641741,0.000647,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.643682,0.001941,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.643928,0.000246,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,55097,17.657814,0.013886,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56885,17.663288,0.005474,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.665856,0.002568,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.666672,0.000816,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.666962,0.00029,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.669101,0.002139,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.68314,0.014039,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.684812,0.001672,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.685732,0.00092,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.686711,0.000979,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56885,17.705886,0.019175,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.70807,0.002184,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.71024,0.00217,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.710779,0.000539,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.711929,0.00115,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56885,17.715275,0.003346,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.722633,0.007358,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.724344,0.001711,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.726361,0.002017,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.726567,0.000206,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.735316,0.008749,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.7357,0.000384,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.736959,0.001259,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.737226,0.000267,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.7497,0.012474,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.750046,0.000346,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.751148,0.001102,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.751415,0.000267,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56885,17.768689,0.017274,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56885,17.76949,0.000801,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.770394,0.000904,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.770654,0.00026,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.772974,0.00232,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.773203,0.000229,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.78106,0.007857,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.781338,0.000278,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.783061,0.001723,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.783315,0.000254,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.794815,0.0115,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.795156,0.000341,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.79802,0.002864,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.798319,0.000299,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56885,17.807989,0.00967,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56885,17.808379,0.00039,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.809398,0.001019,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.809675,0.000277,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.811187,0.001512,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.811465,0.000278,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.818981,0.007516,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.819282,0.000301,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.821937,0.002655,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.822277,0.00034,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.830546,0.008269,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.830846,0.0003,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.831962,0.001116,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.832218,0.000256,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.83818,0.005962,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.838478,0.000298,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.839652,0.001174,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.839936,0.000284,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56885,17.854022,0.014086,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,56885,17.854424,0.000402,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.857078,0.002654,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.85746,0.000382,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.859893,0.002433,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.860159,0.000266,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.8699,0.009741,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.870253,0.000353,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.870883,0.00063,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.871151,0.000268,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.880002,0.008851,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.880323,0.000321,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.881515,0.001192,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.881788,0.000273,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.889741,0.007953,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.890173,0.000432,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.89222,0.002047,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.892554,0.000334,Abnormal_Traffic
3232235777,3232235779,56,0,255,1,56885,17.903847,0.011293,Abnormal_Traffic
3232235779,3232235777,70,0,128,17,52923,17.908013,0.004166,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.909493,0.00148,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.909905,0.000412,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.911805,0.0019,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.912004,0.000199,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.920443,0.008439,Abnormal_Traffic
3232235779,3232235876,40,1,128,6,0,17.920775,0.000332,Abnormal_Traffic
3232235876,3232235779,40,0,64,6,0,17.922099,0.001324,Abnormal_Traffic
